item_id,author_id
286593,11213
124933,5374
123183,7678
244474,11214
120716,11215
99616,11216
23084,11217
41929,6791
35141,11218
65999,11219
61045,11220
143327,1105
57396,3678
278585,4997
278585,5518
135050,11221
40784,3665
118639,1003
276375,11222
276375,11223
194452,11224
196150,1547
1818,1023
29519,1659
141222,11225
141222,11226
40311,11227
211632,1038
296515,3982
90812,11228
124536,5248
318678,5539
266424,5248
50213,1027
215016,6194
240743,3539
239963,11229
212907,10951
300167,4142
177980,1756
295927,11230
270769,2808
130772,2810
185932,9300
205224,3939
64611,5324
74194,5324
21680,3736
112465,11231
212863,1805
212863,3736
84389,4635
103199,1629
143190,3412
143190,3413
313627,11232
237310,11233
17170,4652
6802,6910
6802,11234
14074,11235
81996,11236
190623,11237
222641,3461
37040,11238
56601,11239
175369,5894
274031,11240
213648,5281
669,11241
669,11242
228248,11241
228248,11242
92342,11243
87825,951
296039,10669
125730,204
153569,3543
277185,3543
209592,994
269685,11244
240385,11245
103268,11246
187385,3515
200928,5820
294693,9910
281639,1680
300041,11247
197628,11248
210016,6762
230475,915
182267,1756
288655,1756
108394,4610
129767,1756
20932,1756
257570,1756
169932,11249
280246,11250
212544,11251
234997,65
234997,635
236817,540
236817,627
236817,11252
236817,11253
236817,2750
236817,11254
236817,1934
236817,2026
236817,2035
236817,5982
236817,2290
236817,3675
236817,3985
236817,4104
236817,5984
236817,11255
236817,11256
236817,4906
236817,5017
236817,574
236817,6748
236817,11257
236817,8370
236817,11258
236817,11259
236817,11260
236817,11261
236817,11262
236817,11263
236817,11264
236817,11265
236817,11266
273700,11267
82763,11268
82763,11269
144507,9061
144507,11270
128486,5454
216235,11229
64388,7109
191572,885
265952,893
313655,11271
247891,4922
245399,11272
226162,11273
170027,11274
261354,11275
98638,10210
55422,11276
314576,11277
314576,11278
94889,11279
263452,11280
41062,5693
300088,11281
117211,8856
207584,10821
145596,11282
230630,11283
157825,11284
71897,11285
95966,11286
72680,8595
289182,11287
137800,10470
222227,11288
278010,10470
250769,11289
290878,3073
136481,11290
257581,11291
193535,9662
188264,10470
79022,9056
151557,11179
301849,11292
228672,11293
228672,11294
228672,11295
179271,11296
65768,11297
223953,10210
223953,10211
264227,10459
157888,11298
72336,9073
233792,6547
309837,3479
17845,3488
318694,11299
19168,3944
129373,4116
271625,3516
227378,11300
94409,3188
182294,5974
84192,7329
217235,3665
161724,11301
161724,3972
257672,11301
257672,3972
168286,11302
108590,11248
255409,11303
10154,11304
114931,3586
156661,11305
62108,11306
109198,11306
120947,7021
153722,11307
314058,11308
44612,8850
240433,2480
19987,11306
135449,11306
135449,11309
2092,5777
36932,8365
271511,10895
227685,2435
227685,2436
103690,1674
103690,1675
42875,3807
30951,1674
30951,1675
209139,1674
209139,1675
251614,1674
251614,1675
146180,1674
146180,1675
104507,1674
104507,1675
120404,1674
120404,1675
161080,1674
161080,1675
147382,1674
147382,1675
60399,1674
60399,1675
115619,1674
115619,1675
272313,1674
272313,1675
69724,1674
69724,1675
246219,11310
246219,11311
137480,1674
137480,1675
250498,11312
61315,5951
181523,8741
280131,1674
280131,1675
180404,8741
233462,1287
321346,2576
247583,11313
247583,11314
92230,3979
17180,11315
248105,11316
106910,11317
117111,11317
165605,1915
214472,11318
310770,11319
319651,11320
240780,81
255677,11097
100265,9447
197349,8909
174022,3807
141413,11321
85666,6544
157314,3807
280091,11322
128620,8869
39009,888
16569,2397
292015,10484
96936,11323
246062,10979
111171,11324
45439,11325
51447,11326
114227,11327
296392,5772
198237,318
137180,11328
260615,5726
119267,11329
188024,10980
220511,8337
198591,8337
159264,8337
119984,3807
301383,3807
222660,3807
128703,3807
224232,918
67092,11209
146632,11330
108506,951
167212,9056
120353,11331
243782,11332
243782,11333
243468,1070
21170,11334
164471,11335
109472,11336
109472,11337
199114,5280
236905,1716
200432,1740
246470,5456
261254,1007
227425,3347
248707,7955
35119,8869
15667,11338
62854,9757
223605,11339
106260,11340
254114,5304
170909,7999
192306,11340
116616,1592
65044,9994
65044,851
277765,9994
277765,851
61768,2571
70348,2571
259586,2571
218517,11341
13936,10194
192228,11342
307815,2356
69813,2356
281749,2356
114859,2356
302960,11343
241462,11340
269293,885
171008,970
175077,11344
250529,10194
62843,10194
214513,10194
11628,6385
243541,11345
5793,11346
192883,11347
33053,11348
138433,10034
140032,11349
215104,11350
33365,11287
263997,11351
231263,11352
79304,11353
23491,11354
71368,11355
295613,11356
253323,11356
196408,9671
146460,7691
837,9671
140628,11357
245695,11358
65892,11359
108676,8257
148912,6263
34978,6698
215424,11360
150068,10194
82392,11361
81599,10194
87854,11362
272429,10194
186189,11363
67513,10194
286737,10194
64606,8467
317065,10194
133431,10194
255494,10194
64610,10194
161124,6194
249139,2727
306494,2727
317022,11364
125262,10194
202217,5072
231457,6221
237835,11365
140356,10194
162311,11366
48653,11367
316406,4120
256653,1756
225526,1756
274632,11368
142182,3335
181060,6194
238551,10194
58108,8872
259456,10194
192529,10194
67178,10194
164239,2727
86627,11272
114887,8334
275600,11369
30639,11370
289964,11371
99954,11372
92674,11286
231259,11373
99821,9238
66937,2567
259393,11374
54528,3408
101683,11375
244769,2356
82681,121
82681,122
156148,10194
184085,1756
92796,10145
251147,9027
240111,11376
300384,11377
271868,10194
32701,10194
82288,10194
2526,2508
215007,11378
266511,11379
259549,584
18586,11152
149414,11380
275147,4253
72567,11381
216456,8997
101828,8577
152942,6110
251827,5982
116698,11382
21031,7418
274626,11383
160399,7418
182798,1997
148795,592
96206,11384
197272,592
75626,3087
243871,11385
50942,1756
50942,11386
274965,11387
138930,6907
18606,11388
219724,2356
238949,2485
245592,7943
245592,6108
245592,11389
75359,2548
274092,11097
302485,2508
235524,2508
212969,1649
263906,11390
69052,11391
319689,8365
207845,1080
207845,5526
178060,1165
117269,11392
132525,11393
88505,8997
308755,11394
237832,10194
198124,785
260208,11395
211551,11396
102126,2356
263413,2356
291322,2356
306732,2356
35501,9143
306615,11397
15751,10447
170912,11398
35676,4970
321,11399
40935,5005
20622,423
20622,424
27485,8163
28603,2412
246102,10770
33665,9835
58214,11400
301235,669
81980,669
86882,10424
86882,4562
227173,10033
63479,9598
272938,11401
149144,439
82962,439
86129,439
61909,439
293424,4819
46733,439
249012,439
88991,439
268824,439
54024,439
284269,2485
75331,3668
208195,562
74988,11402
147698,3392
261061,11403
49946,8486
294614,318
59246,11404
71041,7656
45837,10206
45837,11405
45837,11406
228229,10738
245814,6791
74413,11407
6715,3105
155830,7715
20577,4265
224245,11408
264188,1756
270744,11409
318219,9065
56925,4975
291174,11410
125981,11411
246777,4411
86384,2226
260589,11364
90381,7172
52979,4996
39924,11412
276903,11413
57663,11414
190262,5394
71756,11172
156488,8337
122356,11415
203441,8337
50009,11416
212587,11417
187081,6761
278435,6405
197317,6405
308572,11418
174952,11419
116603,11420
252765,10622
252765,11421
290741,10880
290741,11421
183423,11421
183423,11422
188566,7485
29283,8365
117484,10922
128049,10873
263489,11423
263489,6433
224813,11424
106330,2805
282066,617
282066,621
282066,1739
282066,6882
282066,1799
282066,2047
282066,3770
282066,3772
282066,3774
282066,3775
282066,3778
282066,4697
282066,11425
282066,8306
282066,10428
282066,11426
282066,11427
124737,11428
81456,11429
62643,4747
96292,2836
265613,5989
24415,10199
16556,3662
220719,2491
220719,11421
189376,7050
176582,2718
155270,10470
308873,11430
208891,6713
175183,11431
225361,11432
89640,9073
100956,534
272358,7250
215323,439
227405,11431
109372,9671
102376,439
176026,11433
176026,11434
318309,9662
315799,10352
303184,11435
288484,562
58477,127
58477,235
250158,4184
122824,3035
283625,6339
167609,671
167609,11436
63756,11437
63756,2720
83257,9013
112735,11438
22386,72
4494,4816
265718,11439
224009,11440
68604,11441
279379,309
227997,911
12496,3685
140940,11442
265236,2507
224954,11443
177227,7929
117184,7844
184029,11444
317993,406
9977,11445
95121,8092
198186,11446
283178,11447
10274,8864
4756,11448
202410,11449
118173,11450
301684,11451
203996,11452
206342,11453
65061,1950
183381,8440
293242,2728
154311,2779
67941,3717
67941,11454
126068,312
159643,11455
227055,11456
215147,11457
136992,8226
197196,11458
37820,11459
42619,11460
301489,11281
421,11281
285427,11281
187289,11281
176239,11281
165810,11281
257520,11281
197984,11281
46317,11281
74450,11281
40051,11461
35534,11462
7005,11281
226626,11463
24553,11281
144895,11281
220589,11281
279945,9229
130175,9671
89750,11464
124790,11281
292013,11465
41099,1063
118193,3679
58868,11466
278187,6095
166374,1136
1767,10973
296239,11467
69957,8777
193382,10302
789,9882
296698,11461
208800,5280
243526,3476
64136,1025
92001,1003
89603,5459
180398,5438
43792,11209
160059,918
124977,11468
42996,5355
141864,11469
46336,8082
46336,11470
127710,2823
127710,11471
31236,3720
149197,11472
149197,11473
168359,11472
168359,11473
276587,4669
182381,3502
40041,11474
72337,3786
96790,2434
272826,1208
272826,1209
38430,11475
290387,1208
290387,1209
174235,1208
174235,1209
21194,1756
250595,10238
9267,11476
262596,6100
270177,11477
166697,11478
75230,5237
63909,3081
63909,7200
63909,7201
14742,11233
195797,3526
67931,2573
133917,1781
109631,1122
67602,5370
236032,7969
51808,11479
162124,2748
110620,2084
203412,4320
242451,6477
50200,3288
102798,1756
223711,2220
126113,5370
255854,5370
113405,11480
37172,5131
37172,6793
160022,1026
73638,918
288042,5507
261667,1756
281370,2453
110961,5237
151431,7876
294476,7876
212796,1634
185608,11481
220774,8827
192735,2698
268813,11482
2894,9449
293404,9449
290674,11480
128356,8449
84298,11483
308257,4854
47858,11484
47858,11485
227344,9644
159735,11486
134624,27
217824,436
160544,11487
88404,3666
12820,7876
126984,11488
87931,11489
61623,11490
7104,11491
198505,8337
53642,11492
156359,11493
44284,10310
7615,8161
78950,11494
134514,11495
136960,11496
279467,9413
198741,11279
144950,11497
57515,11498
297712,11499
242574,9882
253068,11461
45877,11162
183952,11461
260934,11281
24065,11281
178437,11461
24007,11461
108447,10469
158515,11500
306957,11281
231217,11281
49520,11501
218939,11461
251638,11281
266813,11502
4490,11502
58086,11281
162611,11461
229561,11503
303084,11502
162215,11281
119148,9960
25711,4346
272038,4796
155808,11504
96992,11505
135705,86
296980,2694
204673,2580
28885,11028
17807,3803
73161,157
246254,6908
307110,11506
301558,2042
151683,7405
205757,3979
81972,11507
12776,6390
119400,11508
89341,9003
294768,11509
27066,11509
45268,11510
250251,11502
62753,11511
285103,5091
235611,3672
280459,3133
111826,5304
308199,11481
78668,9
303715,21
158226,10150
234912,11512
208478,11513
174452,11514
111843,2110
217338,6096
258075,11515
166113,2753
93235,11516
174158,11517
17123,11518
279242,892
2415,11519
256322,11520
95108,1857
269898,11521
114690,601
298734,11522
268940,3975
165549,8092
102840,7581
19070,6103
19070,6104
296553,6992
187630,11523
168323,5237
8045,5237
7240,4410
232792,377
112505,11524
192926,4077
17721,11525
305225,11526
144011,3401
101507,3534
9398,11527
9398,7263
214063,7421
253462,11528
105612,11529
117989,11530
119712,2467
184537,11056
117942,11531
284962,11532
163788,11533
163788,11534
90016,2499
312647,10489
84424,8429
306810,11535
203652,11536
114103,12
136213,6728
56708,11537
235277,11538
182111,11539
149505,11540
12435,10114
134185,11541
12256,11542
225062,11543
172506,11544
172506,11545
223945,11546
223945,11547
75911,11548
75087,11549
76444,11550
271194,8200
172357,8365
245473,11551
129327,11552
217588,2571
70217,11553
100112,27
50509,2556
107437,11554
168285,11555
4469,693
69711,12
98522,11556
98522,6250
263809,10907
226012,8387
39320,11326
46676,11557
68500,11352
11407,3565
172917,11558
181188,11559
273989,8136
106972,11560
88396,10347
79624,11382
191409,6191
92715,865
184195,7959
180992,11461
39180,11281
42469,11461
132198,7774
250676,9882
80023,9662
256435,9882
47866,9882
262166,11502
45880,11281
113929,11281
150394,8286
300920,6263
127735,8254
239681,11561
224675,11562
24987,11563
221487,1155
38980,2190
38980,2507
93436,11564
165645,11565
298942,6161
279954,11566
279954,11567
279954,11568
279954,11569
19209,11566
63426,11524
6689,3162
83712,11570
90541,11571
234765,9953
37756,11100
37756,11572
248281,6682
90931,11573
184859,4922
127221,11574
206056,4970
88345,4349
223433,4253
284947,8316
88448,11575
248413,8278
248413,8279
316644,11576
3923,3904
306474,4854
321374,11577
264562,3073
72287,8678
183325,5324
289846,11578
87666,3731
230020,11579
112101,11200
80262,3841
80262,11580
249903,8397
134679,11581
52974,1573
132427,6626
186935,62
186935,5100
186935,5256
186935,2765
183335,62
254706,11582
75450,11583
179510,11584
33094,8104
38736,11585
284004,2109
220667,11586
78413,4916
310974,8327
236700,9236
38274,8165
213571,12
179763,9
273918,5324
278652,11587
249817,11588
17451,7847
29479,1592
236877,1795
269640,11589
51633,11197
76884,4314
291042,9960
209223,8076
58953,2489
124873,2489
178922,2489
28890,2489
206566,2489
5467,11590
177737,8724
109439,4238
12211,8815
219324,11591
187000,8226
314114,11592
262610,11593
262610,11594
39115,4902
225342,2402
123305,2457
182189,3688
320108,744
116896,11595
213960,7561
281424,2402
137853,3994
130607,3408
180888,10204
48035,11596
226161,7959
274336,10470
66916,4253
49701,8268
242620,11597
242620,11598
242620,11599
242620,492
242620,11600
242620,11601
242620,11602
242620,11603
242620,11604
18103,11605
293694,11458
23027,11606
211256,11607
79709,10156
97940,11607
301541,871
79870,5725
253997,11608
196857,11609
180248,11461
226267,11281
34771,11610
317948,11610
303565,11611
306798,11612
288584,9217
288426,10725
83222,11613
104387,11614
177418,11615
198804,9692
298143,11616
203999,5378
163260,2453
281133,11617
203809,11618
54771,11618
262334,6496
177595,8340
120076,11436
120076,11619
13640,965
303498,11620
33865,4589
232360,4589
98211,10194
134104,10194
175082,10194
169636,10194
211936,11621
134951,11622
171052,4406
121764,4922
308992,2750
173613,11623
181048,5125
25415,8300
36607,11624
72855,11625
172400,11626
29335,5002
268590,5102
186887,3732
275260,892
94111,11566
155634,3417
61882,2694
288915,10568
235799,4797
968,2556
76807,6109
25323,6385
59383,4513
53040,6842
289029,1212
110128,2300
113775,2576
228631,1445
187501,8969
80328,11627
193789,11628
133616,11629
65292,11630
115114,848
195843,7959
125915,11631
153061,11632
297600,6897
177795,9056
275805,11633
257090,11281
158264,11281
308893,10990
319206,9882
226823,7959
270484,7959
293861,7959
165632,7959
270477,11281
45170,11281
313640,11461
231035,11502
69407,8932
95147,11634
192287,5603
309542,10194
241249,8610
191206,3802
146953,4132
132894,11635
159511,3807
157774,3807
71068,11636
169912,9265
186651,11637
76128,1212
316225,1212
30531,1212
285529,1212
22525,1212
51959,1212
24730,1212
133449,1212
61442,1212
87948,1212
153991,3911
85093,8094
165794,10431
66263,11638
42588,11639
310978,11566
310978,11640
285408,11641
248959,9522
35525,6610
35525,6131
35525,11642
35525,11643
283562,11644
147173,11645
237220,3737
40236,5662
307855,5662
15464,5662
260449,4922
213845,742
127933,686
234718,11646
172304,6912
49563,5007
266252,2453
258869,318
145282,10313
17382,4456
117927,8104
162498,3288
24208,11647
113937,11648
102780,11649
198520,11382
299786,11650
33822,1118
41909,11651
231594,3738
228997,11233
65060,3809
284344,5124
165436,2547
62483,2546
165141,3671
191769,3671
59394,11652
101133,11653
236188,9256
236188,9255
181951,10183
164207,4746
119314,11654
177637,11654
125978,11655
224741,6257
298441,11499
206356,11656
119993,5893
119993,11657
118020,11658
273356,11659
259756,11660
93537,2749
149163,6698
69505,11461
242391,11281
97035,11661
39269,11281
64815,11662
146254,11662
223616,11663
210254,11607
145080,5936
89803,10215
266127,11281
275916,11664
24096,11665
235769,11666
316537,1374
63406,3820
217926,2502
120366,2664
152842,3162
104672,11667
207503,11668
104788,9882
233170,11669
224914,11461
121069,11670
123061,11281
278833,11671
126661,6698
38978,9671
128826,11461
124296,11672
242572,7935
291810,11281
136016,11246
139921,11190
222505,2084
35352,4004
243187,11673
127226,1437
125204,7497
125204,11674
202584,7020
131406,142
137217,11675
64240,635
68269,11676
30727,11677
142161,11678
1632,88
23760,9371
246139,11679
298883,11680
28882,10033
142484,11681
182775,11682
40352,11683
10205,2195
121376,260
121376,113
121376,2726
121376,7606
121376,11684
40875,2195
38754,494
267390,1795
186124,8177
186124,8178
158911,3114
289749,11685
201552,8719
261226,810
193527,11686
241258,11687
84427,8161
119774,11688
306618,11689
194238,8328
17392,1196
72453,11690
44708,11691
113045,11692
219496,11692
186885,11692
204884,11690
58987,11692
8257,11693
42761,11692
161413,11692
155263,11692
240745,11692
221135,11694
152358,11692
250477,11692
128134,11692
297738,11692
300794,11692
135433,11695
196294,11690
20887,11696
50535,11692
106715,11690
232812,5825
27132,11693
125126,11692
297035,11690
113549,11691
283737,11690
100021,11696
192314,11697
308006,11692
317817,11696
64496,11692
40740,11692
247686,11690
2272,11692
108960,11692
207843,11692
277377,11692
299703,11690
145772,11693
291325,11692
14273,5825
263891,11692
172103,11692
76827,11690
254918,11692
177353,11690
148300,11690
75495,11698
207095,11690
67900,11692
90181,11699
216616,11692
269547,11700
238392,11696
131129,11692
180671,11692
174369,11690
277723,11691
126086,11693
214693,11696
103014,11692
160769,11692
308164,11691
153264,11691
299706,11692
285105,11690
6588,11690
271347,11693
204339,11692
198576,11692
90745,1287
256173,3765
235156,2698
258867,11701
26446,11696
45883,4663
102705,9011
170189,11702
268465,11703
264390,11691
195279,6019
268431,11690
287125,7821
69021,11704
40423,1362
277542,11692
205237,11692
82117,11692
69952,11692
224010,11705
168686,11693
287622,11690
116502,11694
215838,11706
252150,11705
160593,11692
280744,11692
76138,11705
298426,11707
280406,11708
174135,11692
212670,11696
78827,11692
115147,11692
28047,11690
4278,11692
161572,11690
255701,11709
224457,11710
13528,11694
146664,11690
93884,11692
178298,11710
259996,11692
102497,11690
77998,11691
7774,11711
187143,6923
16465,11692
125200,11693
188889,11702
135169,11696
216169,11692
261932,11692
48037,11690
246892,11692
261430,11692
281368,11692
182255,11696
178794,11692
255599,11690
105170,11707
294610,11706
253956,11692
260953,11692
99486,11690
133130,11692
134463,11692
60493,11692
118521,11692
145905,11692
47183,11692
174859,11691
103938,11691
50414,11690
317798,11692
245782,11694
47080,11696
199913,11693
56949,11712
186661,11693
161981,11691
133601,11692
320088,11690
233631,11692
218303,11702
101852,11693
257420,11692
67378,11690
11028,11692
214106,11692
77155,6923
298347,5825
306042,11691
292668,11692
14835,11690
297583,11691
112455,11713
223954,11692
208966,11692
30929,11692
129595,11692
89792,11692
114003,11691
127395,11692
317090,11692
138012,11692
199018,11692
225562,11691
210750,11690
221596,11692
304683,11692
91143,11692
319498,11696
31811,11691
298508,11692
182588,11692
134082,11690
186217,11712
134070,11692
70150,11692
274976,11692
59569,11701
126175,11690
150544,11692
111064,11705
179577,11692
62904,11692
293139,11692
263624,11696
94132,11690
307113,11692
61779,11692
51162,11692
291700,11692
241241,4132
67476,313
67476,619
67476,1287
67476,1362
67476,2698
67476,3655
67476,3765
67476,4132
67476,4663
67476,4896
67476,6019
67476,7821
67476,11714
67476,8732
67476,9011
67476,11704
157838,6218
264284,2411
192754,11715
173,2029
81132,11716
122681,11717
137816,4922
160636,2494
321544,7459
270841,3825
141501,2810
283635,259
266884,11718
164478,6513
130244,6214
303631,7905
103157,11719
179529,11720
141647,5718
244745,11721
58489,7455
305088,7455
288945,7455
70107,11722
284724,11723
244889,1534
244889,1819
244889,1820
162291,1535
162291,11724
172453,6528
5137,1735
182123,6626
84763,11725
25001,13
153342,59
303695,44
31390,1533
31390,1535
31390,11726
31390,1761
31390,1758
31390,1768
31390,1789
31390,1769
31390,1770
31390,1772
31390,1773
31390,1774
163341,1533
163341,1535
163341,1759
163341,1760
163341,1761
163341,1771
163341,4511
163341,1789
163341,2191
163341,11727
163341,11728
163341,1772
163341,1773
163341,1774
311918,72
103351,11729
114617,1757
287377,1533
287377,1535
287377,1772
287377,1773
287377,1774
299645,11730
170086,4390
13461,65
196600,11731
196600,11732
34780,1533
34780,1819
34780,4640
34780,11733
51130,11734
51130,11735
51130,11736
276047,11737
228821,87
104364,19
228594,11738
276043,7621
102330,9693
35170,22
40631,6
98,4624
107005,111
56670,63
257239,6112
280347,480
146210,1533
146210,1769
146210,1820
146210,1772
5196,11739
104544,64
144531,7455
317019,11740
120736,11741
44378,458
145909,458
3844,6007
289804,8810
209482,11742
11550,11743
100269,11744
32946,11745
23489,11746
78490,1561
193929,11747
162636,11748
291712,9558
291712,9559
291712,9560
291712,9561
291712,9562
291712,9563
291712,9565
291712,11749
291712,8444
291712,11750
291712,11751
291712,5443
291712,9566
46661,11752
20452,9757
286581,5370
126487,11753
39685,61
234603,33
54347,11754
93824,6513
319785,33
277414,33
84232,11755
236876,11756
76337,11757
253967,2729
58622,11758
138628,11759
133279,11760
5209,11761
257973,8413
85326,8413
97828,2726
84562,36
314646,11762
50874,32
243457,33
213741,33
257702,10546
272817,11763
85025,5324
132538,965
9819,7697
135513,10364
67373,11764
303662,11765
156975,11766
108952,11240
129829,7067
206243,9074
65622,11767
204602,9609
67115,5159
214166,2143
239922,10546
62310,2453
280297,11768
212317,11769
314129,11765
283367,7067
123070,8337
110614,11770
302139,11771
302139,11772
302139,11773
302139,11774
302139,11775
302139,11776
302139,11777
302139,11778
302139,11779
302139,11780
302139,757
302139,11781
302139,11782
302139,11783
189487,11784
311759,11785
176863,12
243576,11786
300737,9743
199009,5352
42654,9214
270483,11787
56970,5624
83581,11788
255609,11789
245055,10068
29104,3921
294946,3921
177082,11790
159777,7034
260173,2453
146591,11791
160014,11792
144174,11793
53362,9543
271957,11794
75043,11795
224332,11796
161081,11797
161081,11798
270408,11799
270408,11800
270408,11801
258238,3171
59468,11802
59468,11803
37521,11594
37521,11804
70874,9543
79136,11805
158997,7409
74205,11806
156023,6149
267696,10736
19824,11807
236285,8486
294873,5750
103219,11808
14999,11771
69295,318
201438,11809
198617,11172
198617,7568
269084,11810
201216,11811
263588,7831
87043,11812
290426,10470
60484,11813
203314,10470
216108,9864
74033,9074
15904,11814
3169,11815
233477,8810
230237,11747
120696,11816
67492,11817
143339,11818
173774,11819
71048,9074
68347,11820
251672,11821
253072,5803
215322,10470
147124,11822
80118,9074
311953,9378
179233,11823
138873,11824
41118,11825
58407,11826
21648,11827
21648,11828
77189,11829
119239,11830
280333,8463
38700,11831
201308,11832
34430,5715
102695,11833
289853,11834
122371,11835
238016,11836
97628,8486
276083,8588
123551,11837
25925,8856
135112,11838
318737,8807
143182,11823
159067,11839
260580,8610
84183,8463
254271,11840
162521,11841
89830,11842
201459,5715
258703,11843
85514,11771
94371,8391
145034,11844
145034,11845
112972,11846
134666,11847
22849,11848
90684,8710
260484,11849
226813,11850
310779,7238
18966,8486
248168,11851
244574,11852
123250,5735
199614,11853
198750,11747
89236,11854
100130,318
65093,11855
58971,5715
134545,8463
217221,6472
202266,11856
78118,11857
97264,11858
153566,11859
301323,11860
150106,9056
124649,9229
35775,11861
301564,11862
130124,5715
45149,318
37251,11853
195140,8486
71037,7478
90110,9930
25020,11863
58855,8588
320024,8588
192292,8727
518,11864
292672,8833
292672,8834
296027,5715
96243,11865
179390,11866
9786,11867
220760,11868
141066,11869
274482,11870
227391,11871
133793,8588
187897,11871
249625,11872
273668,9056
218031,11873
218031,11874
266342,11875
267932,9771
298417,11876
145655,11849
165993,6562
32818,6270
317928,11877
317928,964
317928,11878
317928,11879
317928,11880
317928,11881
317928,11882
317928,11883
317928,11884
317928,11885
317928,11886
317928,11887
317928,11888
317928,11889
317928,11890
317928,11891
317928,11892
317928,11893
317928,11894
6983,5803
130706,11895
26638,11896
280656,11897
69680,11898
117938,11899
213415,11900
71561,11901
36449,11902
137939,11903
93660,11904
236841,9785
317427,11905
250148,9252
64706,11906
197239,11907
252119,11908
267221,8486
113540,9056
224151,11909
224151,11910
107516,11911
107516,11912
8000,8226
260020,11913
304338,11914
55903,11915
228452,11916
286696,11917
23328,535
216535,11918
282929,11919
213379,11920
212118,11921
12831,11922
51290,8833
51290,8834
298306,11923
86053,11924
219374,11925
115380,11926
120302,11927
192328,9882
61678,9882
214996,9882
189111,9497
252304,11928
239235,11929
141257,9882
4546,9882
137135,9882
120649,9882
34534,9882
34534,2302
301979,9882
282147,11930
42509,5394
191600,9882
176060,9882
127534,11928
139063,11931
124766,9882
239275,11931
204667,11931
243375,9882
98163,9882
26274,9882
226879,9882
309259,9882
144758,9882
147265,9882
144259,11932
291428,9882
209868,9882
234159,9882
70149,9882
190299,9882
235296,9074
185398,9074
111627,11933
137157,11853
179634,11934
2006,11853
61418,11935
210405,11935
141600,11936
192731,11936
282775,9882
116008,6268
266939,9882
12115,9882
140518,9882
256145,11937
313065,4672
143980,8028
249803,5688
249803,11938
249803,6489
249803,11939
249803,11940
249803,11941
249803,11942
249803,11943
249803,11944
249803,11945
249803,11946
249803,11947
249803,11948
249803,11949
252305,7166
265180,11950
208510,11951
176726,6413
68284,11952
264059,2639
257362,9882
310897,11953
198704,5
92406,9882
300611,9882
117573,9882
193930,9882
296958,9882
244737,9882
163727,9882
306308,9882
279310,9882
227385,9882
12645,9882
210099,9882
8593,10459
207478,11954
81050,11955
136751,11956
144489,11957
143592,11958
217199,11853
296345,11853
191750,11959
298665,9882
62547,9882
81862,11510
76662,11510
124077,11960
81201,11827
9890,11747
119563,11961
103120,11962
203260,11963
162092,10207
227807,11964
227807,11965
48955,9882
276291,9882
183515,9882
311714,9882
138629,9882
198722,9882
238357,11966
158760,11967
277226,9074
10670,9074
207891,9881
62508,11968
136454,6546
235,11969
14350,3284
79521,10031
102942,11970
295395,10390
190728,11971
215402,11972
79202,9074
107340,9733
24889,9881
185197,11973
128199,9881
47768,9881
2312,9882
221175,9882
282249,10207
219451,5936
112269,6219
80858,10408
170091,11974
310988,11975
16789,9924
172690,11976
13728,9882
41811,6219
256711,11977
136799,9924
74543,8658
30125,11978
160938,11979
112789,11980
263751,11981
103729,11982
258033,8719
111313,11983
122706,11984
224693,11985
272240,11986
112523,11987
23705,11988
36135,5
110108,11989
274570,11960
69651,7478
158124,2072
59051,9882
79432,8389
79432,8069
233415,11990
113056,9924
24174,6219
44984,6219
224474,11991
284955,11992
260025,7478
215568,11993
164850,11994
63218,11995
25646,11953
277388,11996
295303,9271
309065,11997
12724,6268
273083,11998
268730,11999
46459,12000
275095,9882
231890,9924
210909,5027
318128,9980
318128,9981
197486,6268
46256,12001
265284,8641
257612,12002
107161,5908
184393,12003
13054,12004
257821,12005
236561,7489
236561,10831
56915,12006
88010,9924
59699,10744
75708,6268
239493,9978
87949,9073
87949,12007
107061,12008
207657,12009
61624,4848
222812,12010
269500,12011
105276,12012
257864,9882
8802,10400
148456,12013
319222,10222
249307,12014
46560,12015
294317,7649
220615,9882
254184,9882
219844,9882
78316,9882
183408,11157
34291,12016
109512,9882
152892,9882
82309,9073
246907,9882
244173,11354
61723,9882
226069,2815
226069,12017
226069,12018
226069,12019
132917,2826
132917,3306
132917,12020
17488,3284
17488,12021
188715,12022
188715,12023
271742,12024
177477,11594
177477,11804
310365,10110
273473,12025
273473,12026
273473,12027
71694,12028
93486,12029
225233,12030
174525,12031
270504,6910
270504,6197
263702,6644
263702,12032
171731,2144
71370,385
71370,386
114010,12033
191628,12031
224411,1700
17899,12034
237182,12035
6199,12036
93186,386
282833,12037
80056,12038
80056,12039
270479,12040
145492,12041
256561,1231
36464,6751
136808,2075
190686,2783
281820,1674
281820,1675
216753,1674
216753,1675
106196,12042
223399,12043
223399,12044
104859,671
104859,7621
104859,11619
40124,12045
114594,12046
269163,8135
59489,7185
59489,12047
321016,2558
228537,12048
228537,7161
228537,12049
5716,1674
5716,1675
173600,4922
305112,12050
203696,12051
109666,12052
168600,6910
168600,12053
273546,12054
12785,6782
59866,12055
218881,3809
192906,12056
198597,7285
183634,9011
151865,12057
14829,12056
65942,12058
195399,12059
157308,784
250418,4337
28968,12060
28968,4362
64925,12061
282417,12062
282417,12063
65637,12064
305680,12065
13162,375
231753,12066
58545,1988
225623,12067
99524,12068
153648,12069
